K,N,epsilon,realization,channel_seed,faa_energy_W,fpa_energy_W,faa_energy_dBm,fpa_energy_dBm,faa_energy_saving_pct,faa_iterations,fpa_iterations,faa_converged,fpa_converged,faa_monotone,fpa_monotone,faa_wins,fpa_wins,tie,same_physical_channel
12,4,0.08,39,21464859,6.2062177253980545e-06,1.478534898436589e-05,-22.0717299264481,-18.301684201946323,58.02454353995606,4,9,1,1,1,1,1,0,0,1
12,4,0.08,40,21464860,2.122894712481136e-06,5.488006742106497e-06,-26.73071544657529,-22.60585363763067,61.31756369405823,4,8,1,1,1,1,1,0,0,1
12,4,0.08,41,21464861,7.059838882244035e-06,1.0742889796704562e-05,-21.512052101876854,-19.6887887934882,34.283614410624615,4,8,1,1,1,1,1,0,0,1
12,4,0.08,42,21464862,6.811400217384737e-06,1.2435927936485015e-05,-21.667636011305007,-19.053218032642256,45.228050112760926,3,12,1,1,1,1,1,0,0,1
12,4,0.08,43,21464863,5.23959445961545e-06,1.1785934047778298e-05,-22.807023257580575,-19.286359934772598,55.54366384221251,4,9,1,1,1,1,1,0,0,1
12,4,0.08,44,21464864,5.5408755574545525e-06,7.4659751816473295e-06,-22.56421603552006,-21.269134580865867,25.784972188562964,5,9,1,1,1,1,1,0,0,1
12,4,0.08,45,21464865,3.172747098122961e-06,3.858000090932432e-06,-24.985645444350475,-24.136377664558843,17.761870830953086,4,8,1,1,1,1,1,0,0,1
12,4,0.08,46,21464866,5.86493877837654e-06,7.368829723734676e-06,-22.317365169418046,-21.326014788818533,20.40881662001456,4,9,1,1,1,1,1,0,0,1
12,4,0.08,47,21464867,3.666350800343896e-06,5.1325017761580115e-06,-24.357659836278025,-22.896708916650198,28.56601010105482,4,7,1,1,1,1,1,0,0,1
12,4,0.08,48,21464868,2.794851827881938e-06,4.769894189713881e-06,-25.53641211762895,-23.21491254782333,41.40641874385928,7,8,1,1,1,1,1,0,0,1
12,4,0.08,49,21464869,5.236954740363377e-06,8.309711717184122e-06,-22.809211794105963,-20.80414042618761,36.9779010560188,5,10,1,1,1,1,1,0,0,1
12,4,0.08,50,21464870,6.01967180700441e-06,9.983493951098325e-06,-22.20427185867151,-20.00717440864325,39.70375665583329,3,10,1,1,1,1,1,0,0,1
12,6,0.08,1,21466821,4.378581537237914e-06,4.1627520018800825e-06,-23.58666558519332,-23.806194616626357,-5.184780050801807,5,7,1,1,1,1,0,1,0,1
12,6,0.08,2,21466822,3.5307479131905625e-06,5.546324069785191e-06,-24.521332888992383,-22.55994758341346,36.34075707142536,4,9,1,1,1,1,1,0,0,1
12,6,0.08,3,21466823,4.022691163778974e-06,6.313507803616285e-06,-23.954833084715254,-21.997292783996865,36.284371716863404,4,9,1,1,1,1,1,0,0,1
12,6,0.08,4,21466824,1.965056045406466e-06,3.291240304551698e-06,-27.066250585894927,-24.82640407243536,40.294361287176585,5,9,1,1,1,1,1,0,0,1
12,6,0.08,5,21466825,2.476892586819192e-06,3.823004717315053e-06,-26.06092826665348,-24.175951660922372,35.21084147239172,4,7,1,1,1,1,1,0,0,1
12,6,0.08,6,21466826,1.9367221230577447e-06,2.167867595629852e-06,-27.129326864981046,-26.639672462311168,10.662342711246175,6,8,1,1,1,1,1,0,0,1
12,6,0.08,7,21466827,3.1535149500764652e-06,6.402367617259172e-06,-25.01205105777266,-21.936593927405532,50.74455047574303,4,10,1,1,1,1,1,0,0,1
12,6,0.08,8,21466828,4.181926983621241e-06,5.467429936457297e-06,-23.78623554226911,-22.622167736135886,23.512015110869747,6,8,1,1,1,1,1,0,0,1
12,6,0.08,9,21466829,4.705792091426674e-06,7.001424995973568e-06,-23.273672644827247,-21.548135592850475,32.7880810815953,3,8,1,1,1,1,1,0,0,1
12,6,0.08,10,21466830,3.128299282515818e-06,7.828083126298539e-06,-25.046917049320253,-21.06344571222892,60.03748003127025,4,11,1,1,1,1,1,0,0,1
12,6,0.08,11,21466831,4.120922174030715e-06,5.9102750671246556e-06,-23.8500558729734,-22.283923063684096,30.275289606181722,4,10,1,1,1,1,1,0,0,1
12,6,0.08,12,21466832,3.0839489637549766e-06,5.562665466333175e-06,-25.108928176972775,-22.547170573509415,44.559870040362696,3,9,1,1,1,1,1,0,0,1
12,6,0.08,13,21466833,3.52010864797142e-06,4.339774918805553e-06,-24.53443931838271,-23.625327944634368,18.887299138079076,4,7,1,1,1,1,1,0,0,1
12,6,0.08,14,21466834,5.318914961481967e-06,7.110054904205674e-06,-22.741769531000557,-21.481270456132023,25.191647137130097,3,9,1,1,1,1,1,0,0,1
12,6,0.08,15,21466835,5.841459510338245e-06,8.218973756141541e-06,-22.33478629241404,-20.85182406288274,28.92714244313926,6,12,1,1,1,1,1,0,0,1
12,6,0.08,16,21466836,2.079763595463703e-06,3.1638368038296886e-06,-26.81986028027882,-24.997859262565783,34.26451095877517,3,8,1,1,1,1,1,0,0,1
12,6,0.08,17,21466837,2.9893014294877075e-06,5.1560116201891e-06,-25.24430290192306,-22.876861125408382,42.02298889741305,4,8,1,1,1,1,1,0,0,1
12,6,0.08,18,21466838,4.050637660100996e-06,7.187044874030807e-06,-23.924766038311557,-21.434496435134875,43.63973328262772,5,8,1,1,1,1,1,0,0,1
12,6,0.08,19,21466839,4.353745518177848e-06,6.836571387850031e-06,-23.611369596038493,-21.65161646913848,36.31682796561836,3,19,1,1,1,1,1,0,0,1
12,6,0.08,20,21466840,5.56773034473286e-06,8.840698877087698e-06,-22.54321806556691,-20.53513401676351,37.02160403672769,4,7,1,1,1,1,1,0,0,1
12,6,0.08,21,21466841,3.648825877492457e-06,5.918574552908123e-06,-24.378468607374295,-22.277828774576285,38.34958325058882,6,7,1,1,1,1,1,0,0,1
12,6,0.08,22,21466842,3.6117693960915586e-06,4.354296403185193e-06,-24.42279986266078,-23.61082011242017,17.052743734911385,6,7,1,1,1,1,1,0,0,1
12,6,0.08,23,21466843,2.8935975806387465e-06,4.460181272798107e-06,-25.38561867363551,-23.506474901272952,35.12376731667142,4,8,1,1,1,1,1,0,0,1
12,6,0.08,24,21466844,2.6203486456782247e-06,5.396806248096506e-06,-25.816409205807776,-22.678631733546467,51.44630870151322,4,8,1,1,1,1,1,0,0,1
12,6,0.08,25,21466845,3.2788257828853307e-06,3.936497202698939e-06,-24.842816585186856,-24.048900528343957,16.707021139572912,4,7,1,1,1,1,1,0,0,1
12,6,0.08,26,21466846,3.921674098028146e-06,5.721985957607573e-06,-24.06528500242159,-22.424532123365978,31.463059729915127,3,10,1,1,1,1,1,0,0,1
12,6,0.08,27,21466847,3.485903526722495e-06,5.707087203735907e-06,-24.57684636271302,-22.435854914230124,38.9197430794365,3,9,1,1,1,1,1,0,0,1
12,6,0.08,28,21466848,3.9728908747023295e-06,4.333723906369179e-06,-24.00893363755482,-23.631387602427274,8.326165659435324,4,7,1,1,1,1,1,0,0,1
12,6,0.08,29,21466849,4.184213841567242e-06,6.275974390196778e-06,-23.783861281944468,-22.02318837267847,33.32965398802321,3,13,1,1,1,1,1,0,0,1
12,6,0.08,30,21466850,3.665829082595894e-06,5.423545033994824e-06,-24.358277876596368,-22.65716749360918,32.40898601157642,3,11,1,1,1,1,1,0,0,1
12,6,0.08,31,21466851,3.848151607021657e-06,4.5045813710850645e-06,-24.147478262402785,-23.463455635474144,14.572492091652158,5,11,1,1,1,1,1,0,0,1
12,6,0.08,32,21466852,2.6587895337954638e-06,5.03770129062117e-06,-25.753160394750832,-22.97767587469294,47.2221678021004,3,9,1,1,1,1,1,0,0,1
12,6,0.08,33,21466853,3.5072903995804927e-06,4.485494188085091e-06,-24.550282735499316,-23.48189701709093,21.808160873399885,6,9,1,1,1,1,1,0,0,1
12,6,0.08,34,21466854,3.890871473812979e-06,7.179196631834666e-06,-24.099531149006282,-21.43924151562946,45.80352547303535,4,8,1,1,1,1,1,0,0,1
12,6,0.08,35,21466855,2.8465301833800697e-06,4.197022441982858e-06,-25.45684206756382,-23.770587085575684,32.1773895010377,3,10,1,1,1,1,1,0,0,1
12,6,0.08,36,21466856,3.389730227882036e-06,3.1683431185470348e-06,-24.69834863804056,-24.99167792226958,-6.987472664782813,4,7,1,1,1,1,0,1,0,1
12,6,0.08,37,21466857,4.7511763387441674e-06,7.38919935369001e-06,-23.231988505485187,-21.314026164241,35.70106703953615,3,9,1,1,1,1,1,0,0,1
12,6,0.08,38,21466858,3.83601243076215e-06,3.965589512432338e-06,-24.16119994149273,-24.016922426551517,3.2675364221122014,4,7,1,1,1,1,1,0,0,1
12,6,0.08,39,21466859,5.199921253486935e-06,7.753822795789448e-06,-22.840032331796323,-21.10484128488753,32.93732149371992,5,11,1,1,1,1,1,0,0,1
12,6,0.08,40,21466860,2.6830084683553636e-06,3.3639183394455434e-06,-25.713779565661522,-24.731545554302038,20.24156957396328,3,7,1,1,1,1,1,0,0,1
12,6,0.08,41,21466861,6.0227776983672925e-06,7.639730229045379e-06,-22.202031664083858,-21.169219767784327,21.165047484669266,4,9,1,1,1,1,1,0,0,1
12,6,0.08,42,21466862,2.2917306305773944e-06,3.419013910382737e-06,-26.39836430565378,-24.660991322568787,32.97100594946542,4,7,1,1,1,1,1,0,0,1
12,6,0.08,43,21466863,3.1031939981661707e-06,5.315818051562543e-06,-25.08191073368632,-22.74429892393468,41.62339703756393,3,7,1,1,1,1,1,0,0,1
12,6,0.08,44,21466864,3.4610023062817626e-06,9.472425440680046e-06,-24.607981113082676,-20.235388044566292,63.462343114169826,3,11,1,1,1,1,1,0,0,1
12,6,0.08,45,21466865,3.4289234751447626e-06,6.563959572321604e-06,-24.648422071257116,-21.82834102447054,47.76135597172807,4,7,1,1,1,1,1,0,0,1
12,6,0.08,46,21466866,6.915349112050339e-06,1.013402508888076e-05,-21.6018589023148,-19.942180248579604,31.761081589999332,3,11,1,1,1,1,1,0,0,1
12,6,0.08,47,21466867,5.2593226197914055e-06,8.298644087840573e-06,-22.790701876771937,-20.809928610303583,36.624313994890734,3,8,1,1,1,1,1,0,0,1
12,6,0.08,48,21466868,1.7740145756759354e-06,3.46717664777923e-06,-27.510428162350568,-24.60024031086202,48.83402964737278,4,7,1,1,1,1,1,0,0,1
12,6,0.08,49,21466869,3.192931379409588e-06,4.279134111916631e-06,-24.958104149600846,-23.686441021226038,25.38370390126734,4,15,1,1,1,1,1,0,0,1
12,6,0.08,50,21466870,3.5916187784792315e-06,5.790396554129458e-06,-24.447097664337708,-22.372916926848617,37.9728357996855,5,8,1,1,1,1,1,0,0,1
12,8,0.08,1,21468821,2.609418623186173e-06,2.609422869147752e-06,-25.83456242419278,-25.834555357499198,0.00016271650061608313,3,7,1,1,1,1,1,0,0,1
12,8,0.08,2,21468822,4.5114560448535535e-06,5.202082449345348e-06,-23.45683269609753,-22.838227688237367,13.275960371960384,12,15,1,1,1,1,1,0,0,1
12,8,0.08,3,21468823,2.216598483768411e-06,2.4545721773488822e-06,-26.543129681738034,-26.10024192831392,9.695119001857998,5,13,1,1,1,1,1,0,0,1
12,8,0.08,4,21468824,2.065825320077681e-06,2.0658259837455297e-06,-26.849064038878524,-26.849062643662602,3.212602870835691e-05,3,8,1,1,1,1,0,0,1,1
12,8,0.08,5,21468825,1.807390314398618e-06,3.1770805257348185e-06,-27.42948049384381,-24.97971777480349,43.111598848109416,3,12,1,1,1,1,1,0,0,1
12,8,0.08,6,21468826,4.4027273654493165e-06,5.561518549343088e-06,-23.562782069653842,-22.548066099367418,20.835877352789637,5,9,1,1,1,1,1,0,0,1
12,8,0.08,7,21468827,1.878365574887338e-06,2.7460093408144553e-06,-27.262198797454417,-25.61297989802368,31.596533669101703,4,9,1,1,1,1,1,0,0,1
12,8,0.08,8,21468828,8.175153421391115e-06,1.1607924953504106e-05,-20.875040882776645,-19.35245408322251,29.57265442241453,5,13,1,1,1,1,1,0,0,1
12,8,0.08,9,21468829,4.947654526205402e-06,5.9245223315856e-06,-23.056006329315085,-22.273466591776344,16.4885496366887,4,8,1,1,1,1,1,0,0,1
12,8,0.08,10,21468830,2.9432040700349594e-06,5.507726687828432e-06,-25.3117962460867,-22.590276190529135,46.562270845080796,5,19,1,1,1,1,1,0,0,1
12,8,0.08,11,21468831,2.75719345320404e-06,3.922247805921078e-06,-25.595327613836886,-24.064649712637678,29.70374158813363,3,9,1,1,1,1,1,0,0,1
12,8,0.08,12,21468832,2.2614261732499552e-06,2.5353897469397663e-06,-26.456175857086947,-25.959552702814612,10.80558024739538,4,8,1,1,1,1,1,0,0,1
12,8,0.08,13,21468833,3.363432573862837e-06,4.916445654337244e-06,-24.73217274118482,-23.08348757102259,31.588126660250037,3,11,1,1,1,1,1,0,0,1
12,8,0.08,14,21468834,7.65164562876699e-06,1.0691018198219051e-05,-21.16245151691633,-19.70980931198127,28.429215188861725,4,16,1,1,1,1,1,0,0,1
12,8,0.08,15,21468835,3.3368712763596406e-06,4.502604388611044e-06,-24.76660546430303,-23.46536209686171,25.890196242868377,4,13,1,1,1,1,1,0,0,1
12,8,0.08,16,21468836,2.2686466759094027e-06,3.858647985489581e-06,-26.442331368393106,-24.135648391877492,41.20617676345101,4,10,1,1,1,1,1,0,0,1
12,8,0.08,17,21468837,4.37328499214961e-06,4.373333200069099e-06,-23.591922202346034,-23.59187432913845,0.0011023152658090419,3,8,1,1,1,1,1,0,0,1
12,8,0.08,18,21468838,2.924885252809404e-06,3.459968918862551e-06,-25.338911672054607,-24.60927802486736,15.464984761454257,4,8,1,1,1,1,1,0,0,1
12,8,0.08,19,21468839,1.9679813202445406e-06,2.5530174871844367e-06,-27.05979028137005,-25.92946210435979,22.915478247863312,4,8,1,1,1,1,1,0,0,1
12,8,0.08,20,21468840,4.2789635495868785e-06,5.536070458811842e-06,-23.68661413044159,-22.56798391152733,22.707567011254493,5,12,1,1,1,1,1,0,0,1
12,8,0.08,21,21468841,2.2496023607129088e-06,2.6744425526449457e-06,-26.47894240915226,-25.72766726367675,15.885186672335973,4,8,1,1,1,1,1,0,0,1
12,8,0.08,22,21468842,2.038914311146299e-06,3.519748489713212e-06,-26.906010258051396,-24.534883687469264,42.0721589310937,3,10,1,1,1,1,1,0,0,1
12,8,0.08,23,21468843,2.223049588533211e-06,3.1156481996699716e-06,-26.530508495879456,-25.064515861623484,28.648889538661972,3,12,1,1,1,1,1,0,0,1
12,8,0.08,24,21468844,5.11613269972907e-06,1.0306508663649385e-05,-22.91058199531015,-19.868884273353913,50.360176596237174,3,11,1,1,1,1,1,0,0,1
12,8,0.08,25,21468845,5.572999377556424e-06,6.492732870916305e-06,-22.539110054497797,-21.875724648422473,14.165583455308255,12,11,1,1,1,1,1,0,0,1
12,8,0.08,26,21468846,2.506969886480572e-06,2.9990294933074896e-06,-26.008508827206285,-25.230192632442364,16.40729469066502,6,7,1,1,1,1,1,0,0,1
12,8,0.08,27,21468847,4.535305244494786e-06,6.730791048724218e-06,-23.43393477834646,-21.71933891510497,32.6185405004598,6,8,1,1,1,1,1,0,0,1
12,8,0.08,28,21468848,5.423635903303878e-06,8.054906106807574e-06,-22.65709472993035,-20.93939517632475,32.66667753308618,5,10,1,1,1,1,1,0,0,1
12,8,0.08,29,21468849,2.121371831221021e-06,2.420898182212663e-06,-26.733832022546355,-26.160234756689917,12.372529881363262,4,11,1,1,1,1,1,0,0,1
12,8,0.08,30,21468850,3.7983109437388238e-06,4.252767184703849e-06,-24.204094851960733,-23.713283918371136,10.686130258895718,3,8,1,1,1,1,1,0,0,1
12,8,0.08,31,21468851,2.8694963674180665e-06,3.5533334257318563e-06,-25.421943207031482,-24.493640387360035,19.244944855490008,4,10,1,1,1,1,1,0,0,1
12,8,0.08,32,21468852,4.021688319415613e-06,4.389937104990056e-06,-23.955915902293366,-23.575417018880444,8.388475205165314,6,12,1,1,1,1,1,0,0,1
12,8,0.08,33,21468853,2.0136653434622835e-06,2.280145500707758e-06,-26.960127043703736,-26.42037438903799,11.68698037746973,4,7,1,1,1,1,1,0,0,1
12,8,0.08,34,21468854,3.991367751646936e-06,7.684135881190573e-06,-23.98878255890982,-21.144049639652778,48.05703837933021,6,9,1,1,1,1,1,0,0,1
12,8,0.08,35,21468855,3.75933127883043e-06,3.7595116844160298e-06,-24.248894018124737,-24.248685610659045,0.004798644099110389,3,9,1,1,1,1,1,0,0,1
12,8,0.08,36,21468856,3.752659245366333e-06,5.173546032550816e-06,-24.256608692601898,-22.86211682346935,27.464465924234084,5,10,1,1,1,1,1,0,0,1
12,8,0.08,37,21468857,2.321585560734124e-06,2.8547101893423923e-06,-26.34215306023239,-25.44437974828993,18.67526274991432,7,8,1,1,1,1,1,0,0,1
12,8,0.08,38,21468858,2.5431073679001906e-06,3.698654519915905e-06,-25.946353038816063,-24.319562329185356,31.242365184245095,4,8,1,1,1,1,1,0,0,1
12,8,0.08,39,21468859,2.4965363760291222e-06,4.7363937634615e-06,-26.02662101632253,-23.245521994038405,47.29035420812273,5,8,1,1,1,1,1,0,0,1
12,8,0.08,40,21468860,3.0965602932363806e-06,6.394866660504812e-06,-25.09120459408671,-21.941685065740216,51.57740641629051,6,15,1,1,1,1,1,0,0,1
12,8,0.08,41,21468861,3.034099985261096e-06,5.3380398914211485e-06,-25.179701116403628,-22.72618185033459,43.16078472667003,3,11,1,1,1,1,1,0,0,1
12,8,0.08,42,21468862,2.867474245281436e-06,3.777936962683844e-06,-25.425004741005868,-24.22745292837414,24.0994682122916,3,7,1,1,1,1,1,0,0,1
12,8,0.08,43,21468863,5.304980116292444e-06,5.392024835017955e-06,-22.753162395478725,-22.68248116159974,1.6143234014837573,4,6,1,1,1,1,1,0,0,1
12,8,0.08,44,21468864,7.1583087623057255e-06,9.94709181093291e-06,-21.45189572937689,-20.023038735333387,28.036164756838936,6,12,1,1,1,1,1,0,0,1
12,8,0.08,45,21468865,2.9510953272564647e-06,4.5004590771901615e-06,-25.300167615495862,-23.46743182997695,34.42679343061673,7,9,1,1,1,1,1,0,0,1
12,8,0.08,46,21468866,6.1799663900042855e-06,1.0110405738669228e-05,-22.090138868327646,-19.952314154743434,38.875189089911665,4,19,1,1,1,1,1,0,0,1
12,8,0.08,47,21468867,1.3517684463274378e-06,1.7153710755275799e-06,-28.69097695298809,-27.656419172411532,21.196733137657255,5,7,1,1,1,1,1,0,0,1
12,8,0.08,48,21468868,3.4347990311163515e-06,3.4348193246956185e-06,-24.640986682785222,-24.640961023748467,0.0005908194099499319,4,10,1,1,1,1,1,0,0,1
12,8,0.08,49,21468869,3.4184107258800537e-06,3.946077528190765e-06,-24.661757575114738,-24.038343864597316,13.37193196385681,4,8,1,1,1,1,1,0,0,1
12,8,0.08,50,21468870,4.842253135856117e-06,5.515614020158619e-06,-23.149525109223916,-22.584061331380283,12.208266964321373,9,25,1,0,1,1,1,0,0,1
