epsilon,K,N,realization,channel_seed,faa_energy_W,fpa_energy_W,faa_energy_dBm,fpa_energy_dBm,faa_energy_saving_pct,faa_iterations,fpa_iterations,faa_converged,fpa_converged,faa_monotone,fpa_monotone,faa_wins,fpa_wins,tie,same_physical_channel,same_g_phi
0.08,4,6,26,20666847,0.0002901860294050875,0.00031729051663463066,-5.3732349988701165,-4.9854290815423115,8.542482617201808,5,18,1,1,1,1,1,0,0,1,1
0.04,4,6,27,20666848,0.0005427783528060607,0.00090733104491835,-2.653774812855972,-0.42234229202000695,40.17857585211307,14,25,1,0,1,1,1,0,0,1,1
0.06,4,6,27,20666848,0.0003188449345373058,0.000520906941712001,-4.964204782218761,-2.83239855032019,38.7904232012349,8,25,1,0,1,1,1,0,0,1,1
0.08,4,6,27,20666848,0.00020361948962721458,0.0003307757580588257,-6.9118065544893525,-4.804663265894642,38.44183418332532,8,20,1,1,1,1,1,0,0,1,1
0.04,4,6,28,20666849,0.0016891809283351915,0.0017012054854458518,2.276761693870491,2.3075677440350897,0.706825672356033,10,17,1,1,1,1,1,0,0,1,1
0.06,4,6,28,20666849,0.0009419309074338277,0.0010073298265629504,-0.2598095243081924,0.03171693396834356,6.492304447319544,8,13,1,1,1,1,1,0,0,1,1
0.08,4,6,28,20666849,0.0006644388902139102,0.0006620132279760867,-1.775449558247916,-1.7913333264545748,-0.3664069138375489,5,12,1,1,1,1,0,1,0,1,1
0.04,4,6,29,20666850,0.003166259342223359,0.006898572238947294,5.005464842103905,8.387592164027021,54.102686287061005,25,25,0,0,1,1,1,0,0,1,1
0.06,4,6,29,20666850,0.001664264298715363,0.0030770716858254865,2.212222969300049,4.881376140231459,45.914022530518636,11,25,1,0,1,1,1,0,0,1,1
0.08,4,6,29,20666850,0.0008023768997338148,0.0014094033932145358,-0.9562158305661573,1.4903531274985091,43.06974826392524,25,25,0,0,1,1,1,0,0,1,1
0.04,4,6,30,20666851,0.0009592989649964465,0.001976894822790962,-0.18046024097288527,2.9598356405490076,51.47445610474527,13,25,1,0,1,1,1,0,0,1,1
0.06,4,6,30,20666851,0.000500726159231197,0.0011461804499168584,-3.0039971934006537,0.5925299654396179,56.31349677378299,9,25,1,0,1,1,1,0,0,1,1
0.08,4,6,30,20666851,0.00031002804304516705,0.0007422608941232591,-5.085990210401052,-1.2944341956836614,58.231930915427675,9,18,1,1,1,1,1,0,0,1,1
0.04,4,8,1,20668822,0.0020989332298487254,0.0032159729502958196,3.219986232563011,5.07312387219863,34.73411430106537,25,25,0,0,1,1,1,0,0,1,1
0.06,4,8,1,20668822,0.0012951262906777338,0.0017060668319997803,1.1231211951396929,2.319960398445265,24.087013100205407,13,25,1,0,1,1,1,0,0,1,1
0.08,4,8,1,20668822,0.0006159066175517519,0.0009660651685296988,-2.1048512964773893,-0.14993576091530048,36.245851976101164,19,19,1,1,1,1,1,0,0,1,1
0.04,4,8,2,20668823,0.0007212638796338675,0.0009302062106161988,-1.4190581641451274,-0.3142076520362494,22.461936783234453,13,25,1,0,1,1,1,0,0,1,1
0.06,4,8,2,20668823,0.00042949743798689153,0.0005417713888253216,-3.6703942245316767,-2.6618393397132674,20.72349207695601,8,24,1,1,1,1,1,0,0,1,1
0.08,4,8,2,20668823,0.00026173259233414433,0.0003492316252619659,-5.8214219333441335,-4.568864349124636,25.054727750439756,6,19,1,1,1,1,1,0,0,1,1
0.04,4,8,3,20668824,0.0009572731119353987,0.0013429133256961509,-0.18964139459418283,1.2804798334138199,28.716686801870903,24,25,1,0,1,1,1,0,0,1,1
0.06,4,8,3,20668824,0.0005440118599044247,0.0007176482840301255,-2.6439163222295514,-1.4408834925269258,24.195198119976528,10,25,1,0,1,1,1,0,0,1,1
0.08,4,8,3,20668824,0.00035334399686861223,0.00042001276897956323,-4.518022827247577,-3.76737506237653,15.873034592001876,11,21,1,1,1,1,1,0,0,1,1
0.04,4,8,4,20668825,0.0013626313121150408,0.0024390594180969762,1.3437836443791185,3.8722238032083247,44.13291853389104,18,25,1,0,1,1,1,0,0,1,1
0.06,4,8,4,20668825,0.0008156348171604252,0.0014208110117902158,-0.885042436860638,1.5253631438412745,42.59371511115128,12,23,1,1,1,1,1,0,0,1,1
0.08,4,8,4,20668825,0.000528735577130242,0.0009137332552385139,-2.767614661571945,-0.3918056869252069,42.1345809513932,15,19,1,1,1,1,1,0,0,1,1
0.04,4,8,5,20668826,0.0006162259500297658,0.0009323204021322591,-2.1026001696125056,-0.3043481193220789,33.90405823787305,17,25,1,0,1,1,1,0,0,1,1
0.06,4,8,5,20668826,0.0003629969266778066,0.0005082255057030318,-4.400970519129782,-2.93943543323183,28.57561798759578,15,25,1,0,1,1,1,0,0,1,1
0.08,4,8,5,20668826,0.00025200584160668085,0.0003215406533594855,-5.985893919639218,-4.92764110100483,21.62551174363139,5,23,1,1,1,1,1,0,0,1,1
0.04,4,8,6,20668827,0.0022749942088895105,0.003361277199031818,3.5698029547641443,5.265043295018346,32.31756638384958,25,25,0,0,1,1,1,0,0,1,1
0.06,4,8,6,20668827,0.0012758881448739342,0.0018475433357042392,1.0581260213330788,2.665946339337071,30.941368453065476,15,25,1,0,1,1,1,0,0,1,1
0.08,4,8,6,20668827,0.0007971599277220029,0.0011369071261006889,-0.9845454088803565,0.5572498863724608,29.883461065455283,22,25,1,0,1,1,1,0,0,1,1
0.04,4,8,7,20668828,0.000577778260466186,0.000799795729537141,-2.382388029854062,-0.9702091908647587,27.759271632950746,18,24,1,1,1,1,1,0,0,1,1
0.06,4,8,7,20668828,0.00030744312385505085,0.0004515457512623017,-5.122352157603405,-3.4529823978210423,31.91318421320767,21,17,1,1,1,1,1,0,0,1,1
0.08,4,8,7,20668828,0.0002033722885490479,0.00027766389479659824,-6.917082242261301,-5.564805887770428,26.755947618602843,16,22,1,1,1,1,1,0,0,1,1
0.04,4,8,8,20668829,0.000896833275855987,0.0015018122182463727,-0.47288286170744015,1.7661563328218044,40.283261451741545,25,25,0,0,1,1,1,0,0,1,1
0.06,4,8,8,20668829,0.0004819507112139178,0.0006884016978799085,-3.1699737450463377,-1.6215806719548564,29.989900853208823,19,25,1,0,1,1,1,0,0,1,1
0.08,4,8,8,20668829,0.0002866242027942667,0.00038826161919995736,-5.426871401905958,-4.108755386157111,26.17755950617068,8,25,1,0,1,1,1,0,0,1,1
0.04,4,8,9,20668830,0.0010027922797563576,0.0011242635089717327,0.012109817758884756,0.5086811468483776,10.804515867145279,12,25,1,0,1,1,1,0,0,1,1
0.06,4,8,9,20668830,0.0005244021012267197,0.0006258585625752845,-2.8033557680395687,-2.0352380166708164,16.210765085819308,13,22,1,1,1,1,1,0,0,1,1
0.08,4,8,9,20668830,0.0003423831189358567,0.0003831974181163668,-4.654876561845393,-4.16577425745874,10.650984910372198,9,18,1,1,1,1,1,0,0,1,1
0.04,4,8,10,20668831,0.0009152389605343492,0.0013531159686910976,-0.38465500805272856,1.3133501936503633,32.36064153321002,21,25,1,0,1,1,1,0,0,1,1
0.06,4,8,10,20668831,0.0005149279720102519,0.0007816836560535138,-2.8825351570871636,-1.0696896845733341,34.12578502536836,19,25,1,0,1,1,1,0,0,1,1
0.08,4,8,10,20668831,0.00034688856218820495,0.0005117685195734805,-4.598100197325738,-2.909264323918049,32.217682620003714,19,25,1,0,1,1,1,0,0,1,1
0.04,4,8,11,20668832,0.00030797733209484877,0.0004421450902031917,-5.114812474878877,-3.5443519324186017,30.344735490941435,17,18,1,1,1,1,1,0,0,1,1
0.06,4,8,11,20668832,0.00017885104253625287,0.0002599147995499064,-7.4750852397225405,-5.851689910650954,31.188588396671285,11,14,1,1,1,1,1,0,0,1,1
0.08,4,8,11,20668832,0.0001227722474885287,0.0001691037075983091,-9.108997938198037,-7.718468703925899,27.39825209500238,8,12,1,1,1,1,1,0,0,1,1
0.04,4,8,12,20668833,0.0009008317463318972,0.0015611094008363539,-0.4535631719319363,1.934333390103384,42.29541210569339,20,25,1,0,1,1,1,0,0,1,1
0.06,4,8,12,20668833,0.0005336959177353441,0.0008854507543532843,-2.727061191222026,-0.5283558772896371,39.72607566130033,11,25,1,0,1,1,1,0,0,1,1
0.08,4,8,12,20668833,0.000375114745541496,0.0005624204737058328,-4.2583586365136785,-2.4993887814537104,33.30350457019542,12,25,1,0,1,1,1,0,0,1,1
0.04,4,8,13,20668834,0.0010752858728579056,0.0012905463777967432,0.31523940065340705,1.1077361620983248,16.679796142339057,9,25,1,0,1,1,1,0,0,1,1
0.06,4,8,13,20668834,0.000594352617869654,0.000763836903017668,-2.2595582007178328,-1.1699936351993565,22.188543716392513,11,24,1,1,1,1,1,0,0,1,1
0.08,4,8,13,20668834,0.000362988824803983,0.0005070679632984529,-4.4010674521367354,-2.949338274371716,28.414167118198904,6,19,1,1,1,1,1,0,0,1,1
0.04,4,8,14,20668835,0.0006476076569728533,0.0009316996131970915,-1.8868802501841773,-0.30724084812027175,30.49179716297054,20,25,1,0,1,1,1,0,0,1,1
0.06,4,8,14,20668835,0.0003626077224367885,0.0005341847053993639,-4.405629509962441,-2.723085507132779,32.11941136246161,13,25,1,0,1,1,1,0,0,1,1
0.08,4,8,14,20668835,0.0002404813302752371,0.00034137779014906046,-6.1891863435531675,-4.6676473726191015,29.5556602641805,8,20,1,1,1,1,1,0,0,1,1
0.04,4,8,15,20668836,0.0005399105678506576,0.0006160707113570217,-2.6767817185398552,-2.103694375276124,12.362240584137796,21,18,1,1,1,1,1,0,0,1,1
0.06,4,8,15,20668836,0.0003648762792380244,0.00036488027627453427,-4.378543693864818,-4.3784961193446,0.0010954378106398503,4,14,1,1,1,1,1,0,0,1,1
0.08,4,8,15,20668836,0.00023971512429292496,0.00023971849126370917,-6.203045642569326,-6.202984643224061,0.0014045519669599476,4,11,1,1,1,1,1,0,0,1,1
0.04,4,8,16,20668837,0.0014578414303453744,0.001686005138948228,1.6371028826786493,2.2685889402149746,13.532800306005454,25,25,0,0,1,1,1,0,0,1,1
0.06,4,8,16,20668837,0.0008475644929829471,0.0009544118656931817,-0.7182724547773185,-0.20264169952719657,11.195101040852233,14,25,1,0,1,1,1,0,0,1,1
0.08,4,8,16,20668837,0.0005048392286081994,0.0005956879555787021,-2.968469055346545,-2.249811809630807,15.251059908076284,7,21,1,1,1,1,1,0,0,1,1
0.04,4,8,17,20668838,0.0009521733113803917,0.0015862256396986362,-0.212839956011249,2.003649655199738,39.972391849542085,12,25,1,0,1,1,1,0,0,1,1
0.06,4,8,17,20668838,0.0004684199768570403,0.0005058595521932027,-3.2936459170860894,-2.95970044769264,7.401179867779421,9,25,1,0,1,1,1,0,0,1,1
0.08,4,8,17,20668838,0.00025088718709939813,0.00025739683302335474,-6.005215176974202,-5.893968009007179,2.5290310869388026,8,25,1,0,1,1,1,0,0,1,1
0.04,4,8,18,20668839,0.0018536818512399722,0.004793225476461064,2.680351979274878,6.8062785896875795,61.32704667570567,18,25,1,0,1,1,1,0,0,1,1
0.06,4,8,18,20668839,0.001143680658662602,0.002474338913928816,0.5830477660621713,3.9345918533689845,53.778334397746754,13,25,1,0,1,1,1,0,0,1,1
0.08,4,8,18,20668839,0.0007248860118066274,0.0014090087356962706,-1.3973028078826453,1.4891368569482495,48.55347639499053,10,25,1,0,1,1,1,0,0,1,1
0.04,4,8,19,20668840,0.0020806059803040893,0.002749812500110005,3.1818984245004334,4.393030818507225,24.336441840276176,14,25,1,0,1,1,1,0,0,1,1
0.06,4,8,19,20668840,0.0012533387925018104,0.0015951423092555345,0.9806848186883528,2.027994343320209,21.427775739535523,11,25,1,0,1,1,1,0,0,1,1
0.08,4,8,19,20668840,0.0007180073692293192,0.0010218977995462338,-1.438710983771906,0.09407463986041113,29.737849563024298,8,25,1,0,1,1,1,0,0,1,1
0.04,4,8,20,20668841,0.0014176086704655888,0.0017269177833957212,1.5155636080979638,2.3727166179009225,17.91105030616589,19,25,1,0,1,1,1,0,0,1,1
0.06,4,8,20,20668841,0.0007866539005929252,0.000988487057253244,-1.042162995635831,-0.05029012744133572,20.41839143763421,25,25,0,0,1,1,1,0,0,1,1
0.08,4,8,20,20668841,0.0005297632337188708,0.0006251544650969813,-2.7591818561425208,-2.040126625743191,15.258825890863992,16,25,1,0,1,1,1,0,0,1,1
0.04,4,8,21,20668842,0.001689315069437147,0.0027791440249122727,2.2771065617670034,4.439110540115818,39.21455475879943,25,25,0,0,1,1,1,0,0,1,1
0.06,4,8,21,20668842,0.0008725761432861485,0.0014306702628005697,-0.5919666503796361,1.5553955021857588,39.009276562576986,25,25,0,0,1,1,1,0,0,1,1
0.08,4,8,21,20668842,0.000589455011954165,0.0008304401249937774,-2.295493352773316,-0.8069167485883617,29.018963051841713,25,25,0,0,1,1,1,0,0,1,1
0.04,4,8,22,20668843,0.0018682476944792876,0.0021882707881102892,2.7143445498518974,3.40101062864973,14.624474053659595,15,25,1,0,1,1,1,0,0,1,1
0.06,4,8,22,20668843,0.0010783080462670545,0.0012879036986481267,0.3274284589978731,1.0988339042339303,16.274171166763356,25,25,0,0,1,1,1,0,0,1,1
0.08,4,8,22,20668843,0.0006972097132604482,0.0008490774464969362,-1.5663657109441809,-0.7105269485349407,17.88620506445592,17,25,1,0,1,1,1,0,0,1,1
0.04,4,8,23,20668844,0.0006999487887958734,0.0010827305433922453,-1.5493373363853922,0.3452038822427105,35.353371799884656,16,24,1,1,1,1,1,0,0,1,1
0.06,4,8,23,20668844,0.0003716442179372135,0.0006282424613656879,-4.298726195877805,-2.0187271404764418,40.843823715874805,8,19,1,1,1,1,1,0,0,1,1
0.08,4,8,23,20668844,0.0002468804295263077,0.00040164949074024414,-6.075133356881572,-3.9615277935124764,38.533364234744944,9,15,1,1,1,1,1,0,0,1,1
0.04,4,8,24,20668845,0.0015259217754195527,0.003299135350723884,1.8353227059500663,5.184001333285169,53.747827439551976,25,25,0,0,1,1,1,0,0,1,1
0.06,4,8,24,20668845,0.000878867397917876,0.00183708955919488,-0.5607664562788371,2.641303289329428,52.15979572040859,14,25,1,0,1,1,1,0,0,1,1
0.08,4,8,24,20668845,0.000553191815158396,0.0011373035936057074,-2.5712425419150557,0.5587641141433162,51.35935397824985,11,25,1,0,1,1,1,0,0,1,1
0.04,4,8,25,20668846,0.0011493868337158005,0.0011495541116737732,0.604662179609595,0.6052941914441361,0.01455155144712472,7,22,1,1,1,1,1,0,0,1,1
0.06,4,8,25,20668846,0.0006429508276400765,0.0006430176103605393,-1.9182224029688768,-1.9177713286477271,0.010385830712379685,6,19,1,1,1,1,1,0,0,1,1
0.08,4,8,25,20668846,0.0003983368242517758,0.0003983789526135678,-3.9974954337699624,-3.99703614538617,0.010574946672165937,6,17,1,1,1,1,1,0,0,1,1
0.04,4,8,26,20668847,0.000303776606643466,0.0003184733138412839,-5.174456735174505,-4.969269530838326,4.614737423538802,9,25,1,0,1,1,1,0,0,1,1
0.06,4,8,26,20668847,0.00017865960634096259,0.00018859563672850936,-7.479736272717411,-7.244683591419121,5.268430680530574,10,21,1,1,1,1,1,0,0,1,1
0.08,4,8,26,20668847,0.00012141706674917066,0.00012393727554029885,-9.157202632274972,-9.067980549897882,2.0334550522766035,6,17,1,1,1,1,1,0,0,1,1
0.04,4,8,27,20668848,0.0012000971305740481,0.0013236686190769946,0.7921639735197739,1.2177927292876334,9.335530564221878,16,21,1,1,1,1,1,0,0,1,1
0.06,4,8,27,20668848,0.0006559162931347558,0.000736802347454889,-1.831515809738125,-1.3264899914524553,10.977985425743432,13,16,1,1,1,1,1,0,0,1,1
0.08,4,8,27,20668848,0.00041171154463431187,0.00045381509381751364,-3.854069549585936,-3.431210636457853,9.277688150260664,12,13,1,1,1,1,1,0,0,1,1
0.04,4,8,28,20668849,0.0033320290307659785,0.004198262982708837,5.227087766022606,6.230696396684978,20.633151270193665,25,25,0,0,1,1,1,0,0,1,1
0.06,4,8,28,20668849,0.0018434868568907743,0.0023616010608910466,2.65640045657807,3.73206535239079,21.939107861206015,25,25,0,0,1,1,1,0,0,1,1
0.08,4,8,28,20668849,0.0011363696627925864,0.001447610380236677,0.5551963101918216,1.6065168859984427,21.500309868820114,25,25,0,0,1,1,1,0,0,1,1
0.04,4,8,29,20668850,0.0007674379972919343,0.0011054823795625182,-1.1495670187254114,0.4355182468971819,30.578902795751574,25,25,0,0,1,1,1,0,0,1,1
0.06,4,8,29,20668850,0.00040174097120389426,0.0006226390049471043,-3.9605387486427936,-2.0576367661416004,35.477705699143634,8,25,1,0,1,1,1,0,0,1,1
0.08,4,8,29,20668850,0.00026197499688848755,0.00038116143272025826,-5.817401561288273,-4.188910492827547,31.269280047869884,11,25,1,0,1,1,1,0,0,1,1
0.04,4,8,30,20668851,0.0010205452603322062,0.0012762971839834923,0.08832270077713324,1.0595181101259734,20.038587161420395,14,25,1,0,1,1,1,0,0,1,1
0.06,4,8,30,20668851,0.0006036311044146491,0.0006058354976022853,-2.192283896260686,-2.17645283724954,0.3638600241089433,9,25,1,0,1,1,1,0,0,1,1
0.08,4,8,30,20668851,0.0003732308377330993,0.00037649816033427305,-4.280224804024177,-4.2423714153134355,0.8678190082716093,10,25,1,0,1,1,1,0,0,1,1
0.04,8,4,1,21064822,0.0008454817288633126,0.0009709959740401219,-0.7289577321062781,-0.12782570767365042,12.926340431111095,7,25,1,0,1,1,1,0,0,1,1
0.06,8,4,1,21064822,0.0003150731996053539,0.0004088331023420738,-5.015885367133899,-3.884539475541623,22.93353992120487,7,17,1,1,1,1,1,0,0,1,1
0.08,8,4,1,21064822,0.0001407446301626977,0.00017715777580720775,-8.515681658208203,-7.516397808636847,20.554076996392592,4,11,1,1,1,1,1,0,0,1,1
0.04,8,4,2,21064823,0.0005670951545904694,0.0007924153703624522,-2.463440634239496,-1.0104710910666337,28.434609448441275,12,24,1,1,1,1,1,0,0,1,1
0.06,8,4,2,21064823,0.00024397512849067644,0.0003681157712313567,-6.1265444460310565,-4.340155756203669,33.72326111576981,5,15,1,1,1,1,1,0,0,1,1
0.08,8,4,2,21064823,0.00011610080568574951,0.00016930482019881222,-9.351647664486693,-7.713306771187929,31.42498509527726,3,12,1,1,1,1,1,0,0,1,1
0.04,8,4,3,21064824,0.0009947947823231238,0.0016882467303104252,-0.02266501261187126,2.2743591727892816,41.07527268006575,7,25,1,0,1,1,1,0,0,1,1
0.06,8,4,3,21064824,0.00043271075933360435,0.0008823323579949839,-3.6380230595422383,-0.5436779349118608,50.95830325016094,6,25,1,0,1,1,1,0,0,1,1
0.08,8,4,3,21064824,0.00018383957247402292,0.00032355324346313667,-7.35560998623091,-4.900542422300224,43.18104479302854,5,25,1,0,1,1,1,0,0,1,1
0.04,8,4,4,21064825,0.0012056776125844953,0.0014664102041206197,0.8123119686484928,1.6625547403398775,17.78033123361148,12,25,1,0,1,1,1,0,0,1,1
0.06,8,4,4,21064825,0.0003743916744959602,0.0004387796905143096,-4.266738174143422,-3.577534825141267,14.674338263668927,8,25,1,0,1,1,1,0,0,1,1
0.08,8,4,4,21064825,0.00010813107209016259,0.00016436016240916484,-9.660494910766555,-7.8420343827066,34.21089970635542,3,16,1,1,1,1,1,0,0,1,1
0.04,8,4,5,21064826,0.0009101402715444822,0.0011906044631829586,-0.40891668708531753,0.7576750624538142,23.556453911543738,13,25,1,0,1,1,1,0,0,1,1
0.06,8,4,5,21064826,0.00041893989417941417,0.0005485294538567923,-3.778482813264989,-2.6080004757142294,23.624904508994845,7,24,1,1,1,1,1,0,0,1,1
0.08,8,4,5,21064826,0.00017435989453724564,0.0002468031893221089,-7.585534023402111,-6.076492324181989,29.35265746923381,6,18,1,1,1,1,1,0,0,1,1
0.04,8,4,6,21064827,0.0018118247713914122,0.0023429716874467117,2.5811619306614446,3.697670405986896,22.669796604931438,23,25,1,0,1,1,1,0,0,1,1
0.06,8,4,6,21064827,0.0007681784713749253,0.0009628457737239547,-1.1453786834252684,-0.16443271530377512,20.21791107792098,13,25,1,0,1,1,1,0,0,1,1
0.08,8,4,6,21064827,0.00030263531560703583,0.00036577866677085953,-5.190803939653793,-4.367816273830276,17.262721120742555,14,23,1,1,1,1,1,0,0,1,1
0.04,8,4,7,21064828,0.0004646074359579704,0.0009108036178171136,-3.329138436755355,-0.4057525298565142,48.98928519064555,7,24,1,1,1,1,1,0,0,1,1
0.06,8,4,7,21064828,0.00021871195475443064,0.0004387805713043872,-6.601274778586344,-3.577526107283655,50.1545945609548,5,19,1,1,1,1,1,0,0,1,1
0.08,8,4,7,21064828,0.00010571358381498955,0.00021131849323072964,-9.758692038292565,-6.750624946343154,49.97428658571524,5,20,1,1,1,1,1,0,0,1,1
0.04,8,4,8,21064829,0.000797426728890405,0.0014659689768926451,-0.9830921134347547,1.6612477978198805,45.60411976925474,13,25,1,0,1,1,1,0,0,1,1
0.06,8,4,8,21064829,0.0003524454613306427,0.0005570177014445522,-4.529080777525078,-2.5413100317898776,36.7263445278989,10,23,1,1,1,1,1,0,0,1,1
0.08,8,4,8,21064829,0.00014517127156992603,0.0002229745263870958,-8.381193191255354,-6.517447498730978,34.89333785245904,4,15,1,1,1,1,1,0,0,1,1
0.04,8,4,9,21064830,0.0003381066731191902,0.0006217650660693193,-4.709462575979054,-2.0637368248505457,45.62147480291288,6,21,1,1,1,1,1,0,0,1,1
0.06,8,4,9,21064830,0.00016144315839229797,0.000274201273299754,-7.919803547064631,-5.619305328223158,41.12238924003464,5,15,1,1,1,1,1,0,0,1,1
0.08,8,4,9,21064830,7.317022602928023e-05,0.00011797766950605276,-11.356656033905848,-9.282001869993673,37.979597041009285,5,10,1,1,1,1,1,0,0,1,1
0.04,8,4,10,21064831,0.0007693173077473585,0.002353527486997459,-1.1389449689460907,3.7171927482515925,67.31215964132103,8,17,1,1,1,1,1,0,0,1,1
0.06,8,4,10,21064831,0.00032360908016926704,0.0010058082278014211,-4.8997930099029094,0.02515183953570133,67.8259661012479,5,16,1,1,1,1,1,0,0,1,1
0.08,8,4,10,21064831,0.00013457673078416573,0.0003042577368025348,-8.710300260381603,-5.167583695221287,55.768838551669475,6,18,1,1,1,1,1,0,0,1,1
0.04,8,4,11,21064832,0.0011391273674291168,0.002616431539001273,0.5657228586935683,4.1770937556605165,56.4625578598576,12,25,1,0,1,1,1,0,0,1,1
0.06,8,4,11,21064832,0.00039252304956975236,0.0009856023769386562,-4.061348357160849,-0.06298257807391827,60.17429962081118,5,21,1,1,1,1,1,0,0,1,1
0.08,8,4,11,21064832,0.0001557346492695539,0.0003873510800427252,-8.07614750871583,-4.118952287615613,59.794961910942334,3,14,1,1,1,1,1,0,0,1,1
0.04,8,4,12,21064833,0.0008580255147864794,0.0013593492101720136,-0.6649979750535222,1.333310391965845,36.879684163136865,13,25,1,0,1,1,1,0,0,1,1
0.06,8,4,12,21064833,0.0003310815476109583,0.0004497898333015473,-4.800650233978954,-3.4699036524306615,26.39194506003981,13,25,1,0,1,1,1,0,0,1,1
0.08,8,4,12,21064833,0.0001234057767683226,0.00014806722538668446,-9.086645099957718,-8.295410617280796,16.655575569784148,5,19,1,1,1,1,1,0,0,1,1
0.04,8,4,13,21064834,0.0007475171610927835,0.0013775083482422642,-1.2637883259236482,1.3909423952713489,45.73411028349596,9,16,1,1,1,1,1,0,0,1,1
0.06,8,4,13,21064834,0.0003590970659137412,0.0006574079773740056,-4.447881433636996,-1.8216503023843718,45.37683169770124,5,25,1,0,1,1,1,0,0,1,1
0.08,8,4,13,21064834,0.00011522878438868805,0.0002063168497713103,-9.384390197004226,-6.854653020129141,44.149600715398584,6,16,1,1,1,1,1,0,0,1,1
0.04,8,4,14,21064835,0.000536992860523779,0.0009269700666991175,-2.700314883334766,-0.32934289671348754,42.070096995043535,9,14,1,1,1,1,1,0,0,1,1
0.06,8,4,14,21064835,0.0002491666135666945,0.00041688740142726427,-6.035101502758133,-3.7998122929992935,40.23167581614542,7,25,1,0,1,1,1,0,0,1,1
0.08,8,4,14,21064835,0.00011820512819343502,0.00017255017086080624,-9.273636816798126,-7.630846063297904,31.495212317819487,7,19,1,1,1,1,1,0,0,1,1
0.04,8,4,15,21064836,0.0007651055855830439,0.0014642466188830988,-1.1627862749749696,1.6561422986434242,47.74749173287128,11,25,1,0,1,1,1,0,0,1,1
0.06,8,4,15,21064836,0.00027003174833580267,0.0005110588228766262,-5.68585171705961,-2.9152910968823513,47.162295953358274,7,25,1,0,1,1,1,0,0,1,1
0.08,8,4,15,21064836,0.00011610191373093744,0.00019743258756439063,-9.351606216400985,-7.045811625511904,41.19414876580495,6,18,1,1,1,1,1,0,0,1,1
0.04,8,4,16,21064837,0.00047812203678529485,0.0006567625616789295,-3.204612390825069,-1.8259161185644148,27.200168724137225,8,25,1,0,1,1,1,0,0,1,1
0.06,8,4,16,21064837,0.00018487813187652313,0.0002556146897420913,-7.3311445588797195,-5.924141916301759,27.673119231504078,7,22,1,1,1,1,1,0,0,1,1
0.08,8,4,16,21064837,8.449668992364275e-05,0.00010261198740294972,-10.731603037846691,-9.888019008338656,17.654172711975196,4,17,1,1,1,1,1,0,0,1,1
0.04,8,4,17,21064838,0.0006072654223614592,0.000985240782709918,-2.166214468621842,-0.06457619428048762,38.36375503141805,10,25,1,0,1,1,1,0,0,1,1
0.06,8,4,17,21064838,0.0002651974429604747,0.00041001844415104825,-5.764306677239372,-3.871966066635405,35.32060648891745,5,15,1,1,1,1,1,0,0,1,1
0.08,8,4,17,21064838,0.00012299363368745546,0.00016985836717270294,-9.101173676334735,-7.699130550498721,27.590476857462026,5,10,1,1,1,1,1,0,0,1,1
0.04,8,4,18,21064839,0.0003792982263204703,0.0010151449405968434,-4.210191881462299,0.0652805447334541,62.63605213877478,9,21,1,1,1,1,1,0,0,1,1
0.06,8,4,18,21064839,0.0001991603743517771,0.00044109653108748354,-7.007970660742328,-3.554663576273691,54.84880058776132,6,15,1,1,1,1,1,0,0,1,1
0.08,8,4,18,21064839,7.967393986932461e-05,0.0001877855194327722,-10.986837064794631,-7.2633790021106135,57.57184041134325,4,17,1,1,1,1,1,0,0,1,1
0.04,8,4,19,21064840,0.0006895624104051035,0.0016185654054406244,-1.6142642090519308,2.0913025372192298,57.39669165748771,9,23,1,1,1,1,1,0,0,1,1
0.06,8,4,19,21064840,0.0002574516698776666,0.0005310837205405681,-5.8930428691577506,-2.7483701092836634,51.523336167108035,7,17,1,1,1,1,1,0,0,1,1
0.08,8,4,19,21064840,0.00012007085047882466,0.00022692753268594568,-9.205624131860912,-6.441128087947864,47.088460770868366,6,12,1,1,1,1,1,0,0,1,1
0.04,8,4,20,21064841,0.0005978858318616123,0.0012310026960862673,-2.233817379617295,0.9025900410443277,51.43098924458301,6,18,1,1,1,1,1,0,0,1,1
0.06,8,4,20,21064841,0.0002603721745457029,0.000523897038108672,-5.84405429807973,-2.807540568616471,50.30088822687829,5,25,1,0,1,1,1,0,0,1,1
0.08,8,4,20,21064841,0.00011944319842763042,0.00023130332163138426,-9.228385756709036,-6.35818130498628,48.36079413594386,4,17,1,1,1,1,1,0,0,1,1
0.04,8,4,21,21064842,0.00044905626088520046,0.0011458948357119724,-3.4769924416080134,0.5914476216391775,60.81173883586002,8,22,1,1,1,1,1,0,0,1,1
0.06,8,4,21,21064842,0.00018033674347773388,0.0004505137394557351,-7.439157770831888,-3.4629195967088733,59.970867104830496,12,13,1,1,1,1,1,0,0,1,1
0.08,8,4,21,21064842,8.447537974975574e-05,0.00016538184536389069,-10.73269847225718,-7.815121664341485,48.92100788699991,4,21,1,1,1,1,1,0,0,1,1
0.04,8,4,22,21064843,0.0007054921372616964,0.0010555567565091748,-1.5150782211216565,0.23481589965849037,33.16397882811862,8,16,1,1,1,1,1,0,0,1,1
0.06,8,4,22,21064843,0.0003333153044764803,0.0005038327793936154,-4.771447448540574,-2.977135806912947,33.84406134161423,8,12,1,1,1,1,1,0,0,1,1
